Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Journey Status,Reason for Delay,Refund Request,Original Price,Purchase Year,Purchase Month,Purchase Day,Purchase DayOfWeek,Purchase IsWeekend,Journey Year,Journey Month,Journey Day,Journey DayOfWeek,Journey IsWeekend,Purchase Hour_sin,Purchase Hour_cos,Purchase Minute_sin,Purchase Minute_cos,Purchase Second_sin,Purchase Second_cos,Departure Hour_sin,Departure Hour_cos,Departure Minute_sin,Departure Minute_cos,Departure Second_sin,Departure Second_cos,Arrival Hour_sin,Arrival Hour_cos,Arrival Minute_sin,Arrival Minute_cos,Arrival Second_sin,Arrival Second_cos,Actual Arrival Hour_sin,Actual Arrival Hour_cos,Actual Arrival Minute_sin,Actual Arrival Minute_cos,Actual Arrival Second_sin,Actual Arrival Second_cos
0,0,1,1,2,-0.6097073080854015,11,7,2,0,0,15.92,2024,3,25,0,0,2024,3,25,0,0,0.4369589449768453,1.844338476865064,1.2683089597533126,-0.5226006248333697,0.14314741566110695,-1.3922007811873636,-0.23693064136260958,2.012272992639303,-1.404579539774773,0.14789914161230602,0.0,0.0,0.17474311954450134,1.8576411212389041,-0.5401320499004333,-1.2795539414676158,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.8134641196350093,-1.7353313218141118,0.0,0.0
0,0,2,1,0,-0.46064374438633116,6,23,0,8,1,26.0,2024,2,19,0,0,2024,2,21,2,0,1.2417502287054223,-0.5007352233043773,0.8690148304032664,-1.1396726493780507,0.14314741566110695,-1.3922007811873636,1.3947274064311626,0.3776895671342047,-1.404579539774773,0.14789914161230602,0.0,0.0,1.4486548847255512,-0.17253340143489082,-1.1934368573032332,0.08300803515296697,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,1,0,1,1,-0.5798945953455874,4,0,2,0,0,13.43,2024,2,19,0,0,2024,2,19,0,0,-0.5687797873239766,-1.086274090698291,-1.4640396861078155,-0.3788889116271379,0.833649413713842,-1.1324859858572525,-1.0239803334287252,-0.4684330755250704,0.02688803129924334,1.5611576059076777,0.0,0.0,-1.0991686456365484,-0.17253340143489082,1.244729876753015,-0.7036674888364745,0.0,0.0,-1.3103402374876068,-0.5814887665870095,1.3682738489206026,-1.2113725596289355,0.0,0.0
0,0,2,1,0,-0.46064374438633116,6,23,2,0,0,26.0,2024,1,4,3,0,2024,1,5,4,0,1.0311194926133915,-0.832048484164786,-1.372543106437013,-0.6614999469719702,0.43533107974037877,-1.3313473914953728,1.2210720038015985,-0.46843307552506924,0.02688803129924334,1.5611576059076777,0.0,0.0,1.1073112560167828,-0.8955144718005562,0.11317275750236598,1.6563590831318513,0.0,0.0,1.3519282414765608,-1.183529061779351,-0.014892598742600844,0.935850379412262,0.0,0.0
0,1,3,1,0,-0.7885835845242859,8,12,2,0,0,5.97,2024,2,18,6,1,2024,2,23,4,0,-1.0539098429913618,-0.5007352233043784,0.6294736749707428,-1.3143358748169551,1.0556351118708902,0.9369838747050115,-0.5495449504359262,-1.0878378393861041,-1.404579539774773,0.14789914161230602,0.0,0.0,-0.7578250169277796,-0.895514471800557,1.4197823723079652,0.0830080351529677,0.0,0.0,-0.8984858704817383,-1.1835290617793515,1.5822504430422168,-0.4956315799485363,0.0,0.0
1,2,2,1,2,0.43373763780809105,2,14,1,4,1,57.33,2024,4,8,0,0,2024,4,8,0,0,-0.8432791068993308,-0.8320484841647867,0.35898277553925084,1.2684757738618175,1.3914190874875387,-0.2909128519441167,-0.8179929434897428,-0.8189085495455056,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365486,0.6622932297543496,-1.0183843617482828,0.8696835591424096,0.0,0.0,-1.1513703855666815,0.43758805648597854,1.4441701722854061,0.08660458682544386,0.0,0.0
1,2,0,1,2,-0.7587708717844719,3,18,1,5,1,5.97,2024,4,1,0,0,2024,4,1,0,0,0.7566201730380369,-1.086274090698291,-1.425670346530178,-0.52260062483337,-1.0680515014933218,0.9369838747050119,0.4340223117354817,-1.2568938583708942,1.4583556023732596,0.1478991416123067,0.0,0.0,0.51608674825327,-1.3129277873951768,-1.1934368573032332,0.08300803515296697,0.0,0.0,0.638575552503279,-1.531117188271651,-1.473955369770608,0.08660458682544299,0.0,0.0
1,2,0,1,0,0.821302903425674,8,13,1,5,1,167.16,2024,4,25,3,0,2024,4,26,4,0,-1.231479767504984,0.29912574445887524,-0.07868069338843293,1.338044348862696,1.352709961492531,-0.43246460114069746,-1.1534694200387883,-0.06029574169118465,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365486,0.6622932297543496,1.244729876753015,-0.7036674888364745,0.0,0.0,-1.310340237487607,0.11368748639758963,-1.083589890733907,-1.5594299908117557,0.0,0.0
1,1,0,1,0,0.821302903425674,8,13,2,0,0,167.16,2024,4,2,1,0,2024,4,3,2,0,-0.5687797873239776,1.6845255796160419,-1.1312032023591008,0.8677445155727415,0.1431474156611072,1.3925455961191626,0.09854583518643645,2.069934852452753,1.4583556023732596,0.1478991416123067,0.0,0.0,0.8341683727625532,1.6415720897283503,0.7664775649051655,1.4455700117735502,0.0,0.0,1.0223627250192189,0.929151899091244,0.7836789221498079,0.7440681619170384,0.0,0.0
1,1,2,1,0,1.4175571582219555,3,13,1,7,0,152.0,2024,2,4,6,1,2024,2,9,4,0,1.0311194926133915,-0.832048484164786,-0.07868069338843213,-1.5047682069582764,-1.3651263511149627,-0.43246460114069774,1.2210720038015985,-0.46843307552506924,0.02688803129924334,1.5611576059076777,0.0,0.0,0.8341683727625532,-1.151812261408891,1.4197823723079652,0.0830080351529677,0.0,0.0,1.0223627250192189,-1.3969531792806635,-1.6120356405274185,-0.4956315799485369,0.0,0.0
1,1,2,1,0,-0.7587708717844719,8,12,2,0,0,6.0,2024,4,16,1,0,2024,4,17,2,0,-1.186317859019147,0.7131642482414016,-1.4872307426562128,-0.23193934295676957,0.43533107974037877,-1.3313473914953728,-1.1534694200387883,-0.06029574169118465,-1.404579539774773,0.14789914161230602,0.0,0.0,-1.1441073868916025,0.24487991415972932,1.4197823723079652,0.0830080351529677,0.0,0.0,-1.3645618935462052,-0.23390064009471,1.5822504430422168,-0.4956315799485363,0.0,0.0
0,1,2,0,0,0.10579779767013625,6,21,2,0,0,64.0,2024,1,11,3,0,2024,2,5,0,0,1.2417502287054223,-0.5007352233043773,0.06936388237328772,-1.4969815946436895,-0.15556380528353841,-1.3922007811873636,1.3505610904116612,-0.06029574169118465,-1.404579539774773,0.14789914161230602,0.0,0.0,1.1073112560167828,-0.8955144718005562,1.4197823723079652,0.0830080351529677,0.0,0.0,1.3519282414765608,-1.183529061779351,1.5822504430422168,-0.4956315799485363,0.0,0.0
0,1,3,1,0,-0.7885835845242859,3,18,2,0,0,5.97,2024,3,17,6,1,2024,3,18,0,0,-0.5687797873239776,1.6845255796160419,-1.1312032023591008,-1.0344683736683218,0.29086665481042473,1.3696208833116088,0.09854583518643645,2.069934852452753,0.02688803129924334,1.5611576059076777,0.0,0.0,0.17474311954450134,1.8576411212389041,0.11317275750236673,-1.4903430128259167,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742599938,-1.9271135393093353,0.0,0.0
0,1,0,1,0,-0.7885835845242859,8,12,2,0,0,5.97,2024,4,4,3,0,2024,4,5,4,0,0.7566201730380369,-1.086274090698291,1.2683089597533124,0.3558767667377895,1.2312131622364317,0.7001937921824547,1.2210720038015985,-0.46843307552506924,0.02688803129924415,-1.2653593226830653,0.0,0.0,1.1073112560167828,-0.8955144718005562,0.11317275750236598,1.6563590831318513,0.0,0.0,1.3519282414765608,-1.183529061779351,-0.014892598742600844,0.935850379412262,0.0,0.0
0,1,2,1,0,-0.6395200208252155,4,0,2,0,0,14.0,2024,2,7,2,0,2024,2,27,1,0,-0.24911855926278537,-1.2460869879473129,0.06936388237328772,-1.4969815946436895,-0.15556380528353841,-1.3922007811873636,0.4340223117354817,-1.2568938583708942,-1.404579539774773,0.14789914161230602,0.0,0.0,-0.166600509164267,-1.312927787395177,0.7664775649051655,1.4455700117735502,0.0,0.0,-0.18513318150845695,-1.5311171882716512,0.7836789221498079,0.7440681619170384,0.0,0.0
1,1,2,1,0,0.19523593588957847,5,31,2,0,0,70.0,2024,4,18,3,0,2024,4,19,4,0,-0.2491185592627864,1.8443384768650637,-1.4872307426562128,0.0652154848611874,-1.0680515014933218,-0.9366390597732128,-0.5495449504359271,1.8432169736545128,1.4583556023732596,0.1478991416123067,0.0,0.0,0.17474311954450134,1.8576411212389041,0.7664775649051655,1.4455700117735502,0.0,0.0,0.22672118549741085,1.1090767530666665,0.7836789221498079,0.7440681619170384,0.0,0.0
1,2,0,1,0,0.821302903425674,8,13,1,5,1,167.16,2024,1,27,5,1,2024,1,28,6,1,-1.231479767504984,0.29912574445887524,0.06936388237328796,1.3302577365481092,-1.0680515014933218,-0.9366390597732128,-1.1534694200387883,-0.06029574169118465,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365486,0.6622932297543496,1.244729876753015,-0.7036674888364745,0.0,0.0,-1.310340237487607,0.11368748639758963,-0.3469573090379011,-1.8958322239910288,0.0,0.0
0,0,2,0,0,0.7020520524664178,4,0,2,0,0,104.0,2024,1,9,1,0,2024,1,10,2,0,-0.2491185592627864,1.8443384768650637,0.21578645078264425,-1.4737070694539014,1.3527099614925309,0.43280941607249684,-0.8179929434897435,1.5742876838139137,-1.404579539774773,0.14789914161230602,0.0,0.0,-0.16660050916426802,1.8026876157146359,0.7664775649051655,1.4455700117735502,0.0,0.0,-0.1851331815084582,1.0633159080822312,0.7836789221498079,0.7440681619170384,0.0,0.0
0,2,3,1,1,-0.34139289342707485,6,23,2,0,0,25.37,2024,3,25,0,0,2024,3,25,0,0,1.241750228705422,1.098986712222129,-1.4256703465301785,0.35587676673778923,1.1497566333328302,-0.8227520849855937,1.3947274064311626,0.3776895671342047,1.4583556023732596,0.1478991416123067,0.0,0.0,1.4486548847255512,-0.17253340143489082,1.4197823723079652,0.0830080351529677,0.0,0.0,1.7637826084824284,-0.5814887665870095,1.5822504430422168,-0.4956315799485363,0.0,0.0
1,1,2,1,2,-0.6991454463048438,3,18,2,0,0,6.67,2024,1,25,3,0,2024,1,25,3,0,0.4369589449768453,1.844338476865064,1.2683089597533126,-0.5226006248333697,0.7082173587812355,1.2126450121796923,-0.23693064136260958,2.012272992639303,-1.404579539774773,0.14789914161230602,0.0,0.0,0.17474311954450134,1.8576411212389041,1.4197823723079652,0.0830080351529677,0.0,0.0,0.22672118549741085,1.1090767530666665,1.5822504430422168,-0.4956315799485363,0.0,0.0
0,1,2,0,2,5.203771676178343,8,15,2,0,0,270.67,2024,3,30,5,1,2024,3,30,5,1,0.09392019285703,1.8988476799853822,-1.3052400389883714,-0.7940650680030339,-1.2436295518588631,-0.699848977250656,0.7466366208087993,1.8432169736545132,0.02688803129924334,1.5611576059076777,0.0,0.0,1.3169011619121394,1.051260517699317,1.4197823723079652,0.0830080351529677,0.0,0.0,1.6048127565615031,0.43758805648597854,1.5822504430422168,-0.4956315799485363,0.0,0.0
1,2,2,1,2,2.908192795212659,8,13,1,4,1,168.0,2024,1,12,4,0,2024,1,12,4,0,-0.8432791068993308,-0.8320484841647867,0.35898277553925084,1.2684757738618175,1.3527099614925309,0.43280941607249684,-0.8179929434897428,-0.8189085495455056,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365484,-0.17253340143489082,1.244729876753015,-0.7036674888364745,0.0,0.0,-1.3103402374876068,-0.5814887665870095,-1.603286323832687,-0.6452621893558916,0.0,0.0
0,0,2,1,1,-0.46064374438633116,4,0,0,5,1,13.0,2024,1,2,1,0,2024,1,2,1,0,-0.5687797873239766,-1.086274090698291,-0.9111660815244631,-1.2333037637886128,-0.7206337484036668,1.2126450121796926,-1.0239803334287252,-0.4684330755250704,0.02688803129924334,1.5611576059076777,0.0,0.0,-1.0991686456365484,-0.17253340143489082,1.244729876753015,-0.7036674888364745,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
0,0,2,1,2,0.7318647652062318,5,31,0,4,0,70.67,2024,2,10,5,1,2024,2,10,5,1,0.7566201730380369,1.684525579616042,1.1478786522115056,0.627341209907453,0.14314741566110695,-1.3922007811873636,1.0150846138626164,1.5742876838139142,0.02688803129924415,-1.2653593226830653,0.0,0.0,1.4486548847255512,0.6622932297543503,1.244729876753015,-0.7036674888364745,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,2,2,1,0,1.4175571582219555,3,13,1,4,1,152.0,2024,4,18,3,0,2024,4,19,4,0,-1.0539098429913618,-0.5007352233043784,-0.07868069338843293,1.338044348862696,0.8336494137138418,1.1328308007890517,-0.8179929434897428,-0.8189085495455056,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365484,-0.17253340143489082,-1.1934368573032332,0.08300803515296697,0.0,0.0,-1.3645618935462052,-0.23390064009471,0.6347240005848284,0.812092261722851,0.0,0.0
0,1,2,1,0,-0.46064374438633116,6,23,2,0,0,26.0,2024,2,8,3,0,2024,2,10,5,1,1.2417502287054223,-0.5007352233043773,1.329869355879347,-0.2319393429567683,-1.0680515014933218,-0.9366390597732128,1.3505610904116612,-0.06029574169118465,-1.404579539774773,0.14789914161230602,0.0,0.0,1.3169011619121396,-0.5615006893798572,-1.1934368573032332,0.08300803515296697,0.0,0.0,1.6048127565615031,-0.9053893366753976,-1.6120356405274185,-0.4956315799485369,0.0,0.0
1,2,0,1,1,2.1628749767173074,3,13,1,5,1,150.75,2024,4,9,1,0,2024,4,9,1,0,-1.1863178590191468,-0.11491275932365089,1.1478786522115056,0.627341209907453,0.29086665481042473,1.3696208833116088,-1.1534694200387883,-0.06029574169118465,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365486,0.6622932297543496,-1.1934368573032332,0.08300803515296697,0.0,0.0,-1.1513703855666815,0.43758805648597854,1.0538046932487055,0.5681668309146823,0.0,0.0
1,2,0,1,0,0.821302903425674,8,13,1,5,1,167.16,2024,4,14,6,1,2024,4,15,0,0,-1.231479767504984,0.29912574445887524,1.0671371438984267,0.7521197186239301,-0.006208194811215087,-1.3998703619672104,-1.1534694200387883,-0.06029574169118465,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365486,0.6622932297543496,1.244729876753015,-0.7036674888364745,0.0,0.0,-1.310340237487607,0.11368748639758963,-1.5338658960875142,-0.9379838325321715,0.0,0.0
0,1,0,1,2,-0.46064374438633116,6,23,2,0,0,25.87,2024,1,22,0,0,2024,1,22,0,0,-1.231479767504984,0.29912574445887524,-1.4640396861078155,0.212165053531557,-1.3115286334275844,-0.5692762887358711,-1.0239803334287254,1.223812209793479,1.4583556023732596,0.1478991416123067,0.0,0.0,-0.7578250169277803,1.3852743001200154,1.4197823723079652,0.0830080351529677,0.0,0.0,-0.8984858704817392,0.7157277815899312,1.5822504430422168,-0.4956315799485363,0.0,0.0
1,1,0,1,0,0.6424266269867895,3,13,0,3,1,149.25,2024,3,26,1,0,2024,3,27,2,0,1.0311194926133915,1.4302999730825374,0.9738418155822355,-1.0344683736683211,0.43533107974037877,-1.3313473914953728,0.43402231173548134,2.0122729926393035,-1.404579539774773,0.14789914161230602,0.0,0.0,1.3169011619121394,1.051260517699317,0.11317275750236598,1.6563590831318513,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,1,0,1,0,-0.401018318906703,0,16,2,0,0,44.78,2024,3,21,3,0,2024,3,22,4,0,-0.5687797873239776,1.6845255796160419,-1.026376217180132,0.9729487912824706,1.2991122438051534,-0.5692762887358699,0.09854583518643645,2.069934852452753,1.4583556023732596,0.1478991416123067,0.0,0.0,0.5160867482532695,1.8026876157146363,-0.5401320499004333,-1.2795539414676158,0.0,0.0,0.6385755525032787,1.0633159080822314,-0.8134641196350093,-1.7353313218141118,0.0,0.0
0,1,2,1,0,0.19523593588957847,5,31,2,0,0,70.0,2024,2,14,2,0,2024,2,28,2,0,1.0311194926133915,-0.832048484164786,0.973841815582235,0.8677445155727412,-1.4038354771099704,0.291257666875916,1.3505610904116612,-0.06029574169118465,0.02688803129924415,-1.2653593226830653,0.0,0.0,1.1073112560167828,-0.8955144718005562,1.244729876753015,-0.7036674888364745,0.0,0.0,1.3519282414765608,-1.183529061779351,1.3682738489206026,-1.2113725596289355,0.0,0.0
1,1,0,1,1,-0.5798945953455874,4,0,2,0,0,13.43,2024,1,5,4,0,2024,1,5,4,0,-1.0539098429913618,-0.5007352233043784,0.21578645078264425,1.3069832113583209,-1.1621730229552618,-0.8227520849855939,-1.1534694200387883,-0.06029574169118465,-1.404579539774773,0.14789914161230602,0.0,0.0,-1.0991686456365486,0.6622932297543496,0.7664775649051655,1.4455700117735502,0.0,0.0,-1.310340237487607,0.11368748639758963,0.7836789221498079,0.7440681619170384,0.0,0.0
1,0,2,1,0,0.19523593588957847,5,31,2,0,0,70.0,2024,1,27,5,1,2024,1,28,6,1,-1.053909842991362,1.098986712222129,0.7538046947475974,-1.2333037637886128,1.231213162236432,-0.6998489772506551,-1.1534694200387883,-0.06029574169118465,-1.404579539774773,0.14789914161230602,0.0,0.0,-1.0991686456365486,0.6622932297543496,-0.5401320499004333,-1.2795539414676158,0.0,0.0,-1.310340237487607,0.11368748639758963,-0.8134641196350093,-1.7353313218141118,0.0,0.0
0,1,3,1,2,-0.7885835845242859,8,12,0,8,1,3.98,2024,4,27,5,1,2024,4,27,5,1,-1.231479767504984,0.29912574445887524,1.30667829933095,0.21216505353155674,0.5749579079803119,1.2791751199868844,-1.1976357360582894,0.37768956713420426,-1.404579539774773,0.14789914161230602,0.0,0.0,-1.0991686456365486,0.6622932297543496,1.4197823723079652,0.0830080351529677,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,1,0,0,1,1.208868169043257,4,0,2,0,0,102.99,2024,2,1,3,0,2024,2,1,3,0,-1.0539098429913618,-0.5007352233043784,1.3298693558793468,0.06521548486118807,-0.44774746936281073,1.331692206427172,-1.1534694200387883,-0.06029574169118465,-1.404579539774773,0.14789914161230602,0.0,0.0,-1.0991686456365486,0.6622932297543496,0.7664775649051655,1.4455700117735502,0.0,0.0,-1.310340237487607,0.11368748639758963,0.7836789221498079,0.7440681619170384,0.0,0.0
0,1,2,1,0,0.1654232231497644,11,22,2,0,0,68.0,2024,4,13,5,1,2024,4,14,6,1,1.0311194926133915,-0.832048484164786,0.35898277553925084,1.2684757738618175,-1.4272319061278014,0.14651672666373158,1.3505610904116612,-0.06029574169118465,0.02688803129924415,-1.2653593226830653,0.0,0.0,1.3169011619121396,-0.5615006893798572,-1.0183843617482826,-0.7036674888364756,0.0,0.0,1.6048127565615031,-0.9053893366753976,-1.3980590464058036,-1.2113725596289366,0.0,0.0
1,0,3,1,0,-0.4308310316465171,0,13,0,4,1,41.79,2024,3,6,2,0,2024,3,7,3,0,-0.8432791068993316,1.430299973082537,-0.9111660815244631,-1.2333037637886128,-1.4038354771099704,-0.29091285194411737,-1.0239803334287254,1.223812209793479,0.02688803129924334,1.5611576059076777,0.0,0.0,-0.7578250169277803,1.3852743001200154,1.244729876753015,-0.7036674888364745,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
0,1,2,1,0,-0.6395200208252155,4,0,2,0,0,14.0,2024,4,15,0,0,2024,4,16,1,0,-1.231479767504984,0.29912574445887524,-0.7868350617476083,-1.3143358748169551,0.9498798129359445,-1.0402621320853565,-1.1534694200387883,-0.06029574169118465,0.02688803129924334,1.5611576059076777,0.0,0.0,-1.1441073868916025,0.24487991415972932,1.244729876753015,-0.7036674888364745,0.0,0.0,-1.3645618935462052,-0.23390064009471,1.3682738489206026,-1.2113725596289355,0.0,0.0
1,1,2,1,2,-0.2817674679474467,6,23,0,5,1,25.33,2024,1,26,4,0,2024,1,26,4,0,-1.231479767504984,0.29912574445887524,-0.9111660815244631,-1.2333037637886128,-0.8460658033362739,1.1328308007890515,-1.0239803334287254,1.223812209793479,0.02688803129924334,1.5611576059076777,0.0,0.0,-0.7578250169277803,1.3852743001200154,0.11317275750236598,1.6563590831318513,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,0,2,1,2,-0.2817674679474467,6,23,0,3,1,25.33,2024,4,2,1,0,2024,4,2,1,0,0.4369589449768457,-1.2460869879473127,1.1478786522115059,-0.7940650680030329,-1.0680515014933218,0.9369838747050119,0.0985458351864366,-1.314555718184344,-1.404579539774773,0.14789914161230602,0.0,0.0,-0.166600509164267,-1.312927787395177,-1.1934368573032332,0.08300803515296697,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
0,0,2,1,0,-0.6395200208252155,4,0,2,0,0,14.0,2024,1,17,2,0,2024,1,18,3,0,1.0311194926133915,-0.832048484164786,-1.1312032023591008,-1.0344683736683218,-1.4272319061278014,-0.14617191173193414,1.2210720038015985,-0.46843307552506924,0.02688803129924334,1.5611576059076777,0.0,0.0,1.1073112560167828,-0.8955144718005562,1.244729876753015,-0.7036674888364745,0.0,0.0,1.3519282414765608,-1.183529061779351,1.3682738489206026,-1.2113725596289355,0.0,0.0
1,1,0,1,2,-0.6395200208252155,4,0,2,0,0,13.93,2024,3,10,6,1,2024,3,10,6,1,-0.5687797873239766,-1.086274090698291,-0.6547453545201826,-1.3818811776975912,-1.1621730229552618,-0.8227520849855939,-1.0239803334287252,-0.4684330755250704,0.02688803129924334,1.5611576059076777,0.0,0.0,-1.0991686456365484,-0.17253340143489082,1.244729876753015,-0.7036674888364745,0.0,0.0,-1.3103402374876068,-0.5814887665870095,1.3682738489206026,-1.2113725596289355,0.0,0.0
1,2,2,1,2,0.43373763780809105,2,14,1,4,1,57.33,2024,1,4,3,0,2024,1,4,3,0,-0.8432791068993308,-0.8320484841647867,1.30667829933095,0.21216505353155674,-0.8460658033362739,1.1328308007890515,-0.8179929434897428,-0.8189085495455056,0.02688803129924415,-1.2653593226830653,0.0,0.0,-1.0991686456365486,0.6622932297543496,-1.0183843617482828,0.8696835591424096,0.0,0.0,-1.1513703855666815,0.43758805648597854,0.6347240005848284,0.812092261722851,0.0,0.0
0,1,3,1,1,-0.7587708717844719,8,12,0,7,1,4.48,2024,1,12,4,0,2024,1,12,4,0,1.241750228705422,1.098986712222129,-0.516344162316117,1.2684757738618175,-1.2436295518588631,-0.699848977250656,1.3947274064311626,0.3776895671342047,1.4583556023732596,0.1478991416123067,0.0,0.0,1.493593625980605,0.2448799141597297,-1.1934368573032332,0.08300803515296697,0.0,0.0,0.22672118549741085,1.1090767530666665,-0.014892598742600844,0.935850379412262,0.0,0.0
1,1,2,1,0,-0.46064374438633116,6,23,2,0,0,26.0,2024,4,19,4,0,2024,4,20,5,1,-1.231479767504984,0.29912574445887524,-1.372543106437013,-0.6614999469719702,0.9498798129359441,1.0406069470171557,-1.1534694200387883,-0.06029574169118465,0.02688803129924334,1.5611576059076777,0.0,0.0,-1.1441073868916025,0.24487991415972932,0.11317275750236598,1.6563590831318513,0.0,0.0,-1.3645618935462052,-0.23390064009471,-0.014892598742600844,0.935850379412262,0.0,0.0
